traffic_id,traffic_date,article_id,activeUsers,sessions,screenPageViews,screenPageViewsPerSession,screenPageViewsPerUser
3721,2024-03-28,5561072,131,194,283,1.458762887,2.160305344
3722,2024-03-28,5561653,131,147,382,2.598639456,2.916030534
3723,2024-03-28,5561953,131,152,157,1.032894737,1.198473282
3724,2024-03-28,5558306,126,157,230,1.464968153,1.825396825
3725,2024-03-28,5558980,126,136,377,2.772058824,2.992063492
3726,2024-03-28,5560114,126,136,131,0.9632352941,1.03968254
3727,2024-03-28,5560831,126,147,314,2.136054422,2.492063492
3728,2024-03-28,5560938,126,131,167,1.27480916,1.325396825
3729,2024-03-28,5560963,126,194,272,1.402061856,2.158730159
3730,2024-03-28,5561628,126,136,335,2.463235294,2.658730159
3731,2024-03-28,5542960,120,136,136,1,1.133333333
3732,2024-03-28,5560488,120,126,199,1.579365079,1.658333333
3733,2024-03-28,5560923,120,141,377,2.673758865,3.141666667
3734,2024-03-28,5560954,120,178,215,1.207865169,1.791666667
3735,2024-03-28,5561283,120,126,790,6.26984127,6.583333333
3736,2024-03-28,5561377,120,136,330,2.426470588,2.75
3737,2024-03-28,5561483,120,120,476,3.966666667,3.966666667
3738,2024-03-28,5561891,120,136,413,3.036764706,3.441666667
3739,2024-03-28,5541506,115,126,131,1.03968254,1.139130435
3740,2024-03-28,5556479,115,136,303,2.227941176,2.634782609
3741,2024-03-28,5557615,115,131,314,2.396946565,2.730434783
3742,2024-03-28,5559925,115,131,345,2.633587786,3
3743,2024-03-28,5559927,115,115,644,5.6,5.6
3744,2024-03-28,5560585,115,115,351,3.052173913,3.052173913
3745,2024-03-28,5561348,115,126,277,2.198412698,2.408695652
3746,2024-03-28,5523515,110,120,126,1.05,1.145454545
3747,2024-03-28,5557212,110,167,351,2.101796407,3.190909091
3748,2024-03-28,5558350,110,141,246,1.744680851,2.236363636
3749,2024-03-28,5559329,110,157,586,3.732484076,5.327272727
3750,2024-03-28,5559590,110,147,220,1.496598639,2
3751,2024-03-28,5559987,110,136,173,1.272058824,1.572727273
3752,2024-03-28,5560578,110,120,372,3.1,3.381818182
3753,2024-03-28,5561245,110,147,283,1.925170068,2.572727273
3754,2024-03-28,5561470,110,120,136,1.133333333,1.236363636
3755,2024-03-28,5560160,105,105,403,3.838095238,3.838095238
3756,2024-03-28,5560221,105,115,314,2.730434783,2.99047619
3757,2024-03-28,5560356,105,110,262,2.381818182,2.495238095
3758,2024-03-28,5560483,105,110,246,2.236363636,2.342857143
3759,2024-03-28,5560588,105,115,298,2.591304348,2.838095238
3760,2024-03-28,5560814,105,110,492,4.472727273,4.685714286
3761,2024-03-28,5560817,105,105,288,2.742857143,2.742857143
3762,2024-03-28,5560847,105,126,319,2.531746032,3.038095238
3763,2024-03-28,5561250,105,126,293,2.325396825,2.79047619
3764,2024-03-28,5561321,105,120,220,1.833333333,2.095238095
3765,2024-03-28,5561515,105,110,126,1.145454545,1.2
3766,2024-03-28,5559295,99,115,147,1.27826087,1.484848485
3767,2024-03-28,5559680,99,105,246,2.342857143,2.484848485
3768,2024-03-28,5560618,99,110,314,2.854545455,3.171717172
3769,2024-03-28,5560904,99,105,105,1,1.060606061
3770,2024-03-28,5560991,99,99,136,1.373737374,1.373737374
3771,2024-03-28,5561775,99,110,215,1.954545455,2.171717172
3772,2024-03-28,5516769,94,120,330,2.75,3.510638298
3773,2024-03-28,5556670,94,131,351,2.679389313,3.734042553
3774,2024-03-28,5557466,94,94,183,1.946808511,1.946808511
3775,2024-03-28,5557690,94,110,256,2.327272727,2.723404255
3776,2024-03-28,5559330,94,115,235,2.043478261,2.5
3777,2024-03-28,5559809,94,162,167,1.030864198,1.776595745
3778,2024-03-28,5560100,94,94,309,3.287234043,3.287234043
3779,2024-03-28,5560333,94,110,209,1.9,2.223404255
3780,2024-03-28,5560807,94,99,115,1.161616162,1.223404255
3781,2024-03-28,5560939,94,110,235,2.136363636,2.5
3782,2024-03-28,5561044,94,141,267,1.893617021,2.840425532
3783,2024-03-28,5561265,94,99,476,4.808080808,5.063829787
3784,2024-03-28,5561819,94,99,167,1.686868687,1.776595745
3785,2024-03-28,5562021,94,94,173,1.840425532,1.840425532
3786,2024-03-28,5553483,89,89,204,2.292134831,2.292134831
3787,2024-03-28,5555110,89,115,141,1.226086957,1.584269663
3788,2024-03-28,5555991,89,99,199,2.01010101,2.235955056
3789,2024-03-28,5557219,89,94,230,2.446808511,2.584269663
3790,2024-03-28,5560063,89,94,120,1.276595745,1.348314607
3791,2024-03-28,5560548,89,152,199,1.309210526,2.235955056
3792,2024-03-28,5561222,89,89,230,2.584269663,2.584269663
3793,2024-03-28,5561280,89,89,230,2.584269663,2.584269663
3794,2024-03-28,5561455,89,94,262,2.787234043,2.943820225
3795,2024-03-28,5518946,84,84,303,3.607142857,3.607142857
3796,2024-03-28,5554788,84,89,215,2.415730337,2.55952381
3797,2024-03-28,5559134,84,115,204,1.773913043,2.428571429
3798,2024-03-28,5559348,84,89,188,2.112359551,2.238095238
3799,2024-03-28,5559674,84,89,157,1.764044944,1.869047619
3800,2024-03-28,5560292,84,94,157,1.670212766,1.869047619
3801,2024-03-28,5560525,84,89,194,2.179775281,2.30952381
3802,2024-03-28,5560652,84,99,345,3.484848485,4.107142857
3803,2024-03-28,5561029,84,94,115,1.223404255,1.369047619
3804,2024-03-28,5561347,84,89,188,2.112359551,2.238095238
3805,2024-03-28,5561577,84,99,215,2.171717172,2.55952381
3806,2024-03-28,5561603,84,89,267,3,3.178571429
3807,2024-03-28,5507441,78,84,173,2.05952381,2.217948718
3808,2024-03-28,5550726,78,99,272,2.747474747,3.487179487
3809,2024-03-28,5557817,78,89,204,2.292134831,2.615384615
3810,2024-03-28,5559040,78,94,199,2.117021277,2.551282051
3811,2024-03-28,5559857,78,99,141,1.424242424,1.807692308
3812,2024-03-28,5560187,78,84,178,2.119047619,2.282051282
3813,2024-03-28,5560674,78,78,131,1.679487179,1.679487179
3814,2024-03-28,5560713,78,99,188,1.898989899,2.41025641
3815,2024-03-28,5560745,78,94,209,2.223404255,2.679487179
3816,2024-03-28,5561558,78,84,440,5.238095238,5.641025641
3817,2024-03-28,5561889,78,84,136,1.619047619,1.743589744
3818,2024-03-28,5495191,73,89,283,3.179775281,3.876712329
3819,2024-03-28,5498413,73,84,178,2.119047619,2.438356164
3820,2024-03-28,5514120,73,73,188,2.575342466,2.575342466
3821,2024-03-28,5548811,73,89,220,2.471910112,3.01369863
3822,2024-03-28,5558371,73,78,215,2.756410256,2.945205479
3823,2024-03-28,5558675,73,131,424,3.236641221,5.808219178
3824,2024-03-28,5558735,73,78,194,2.487179487,2.657534247
3825,2024-03-28,5559203,73,99,204,2.060606061,2.794520548
3826,2024-03-28,5559319,73,99,110,1.111111111,1.506849315
3827,2024-03-28,5559344,73,94,167,1.776595745,2.287671233
3828,2024-03-28,5559689,73,84,424,5.047619048,5.808219178
3829,2024-03-28,5560412,73,99,272,2.747474747,3.726027397
3830,2024-03-28,5560760,73,78,194,2.487179487,2.657534247
3831,2024-03-28,5560790,73,94,131,1.393617021,1.794520548
3832,2024-03-28,5561186,73,73,126,1.726027397,1.726027397
3833,2024-03-28,5561258,73,84,272,3.238095238,3.726027397
3834,2024-03-28,5561815,73,73,131,1.794520548,1.794520548
3835,2024-03-28,5554406,68,84,277,3.297619048,4.073529412
3836,2024-03-28,5556400,68,94,157,1.670212766,2.308823529
3837,2024-03-28,5557320,68,105,147,1.4,2.161764706
3838,2024-03-28,5559707,68,73,183,2.506849315,2.691176471
3839,2024-03-28,5560332,68,78,335,4.294871795,4.926470588
3840,2024-03-28,5561442,68,78,225,2.884615385,3.308823529
3841,2024-03-28,5561764,68,73,204,2.794520548,3
3842,2024-03-28,5561841,68,68,105,1.544117647,1.544117647
3843,2024-03-28,5539758,63,68,173,2.544117647,2.746031746
3844,2024-03-28,5544653,63,94,178,1.893617021,2.825396825
3845,2024-03-28,5549736,63,68,167,2.455882353,2.650793651
3846,2024-03-28,5554924,63,73,110,1.506849315,1.746031746
3847,2024-03-28,5558334,63,68,141,2.073529412,2.238095238
3848,2024-03-28,5558357,63,63,162,2.571428571,2.571428571
3849,2024-03-28,5559395,63,63,183,2.904761905,2.904761905
3850,2024-03-28,5559587,63,78,173,2.217948718,2.746031746
3851,2024-03-28,5559938,63,68,136,2,2.158730159
3852,2024-03-28,5560210,63,73,110,1.506849315,1.746031746
3853,2024-03-28,5560383,63,78,115,1.474358974,1.825396825
3854,2024-03-28,5560470,63,63,147,2.333333333,2.333333333
3855,2024-03-28,5560605,63,84,110,1.30952381,1.746031746
3856,2024-03-28,5561168,63,63,173,2.746031746,2.746031746
3857,2024-03-28,5561230,63,73,173,2.369863014,2.746031746
3858,2024-03-28,5561350,63,63,120,1.904761905,1.904761905
3859,2024-03-28,5554428,58,58,209,3.603448276,3.603448276
3860,2024-03-28,5556986,58,58,199,3.431034483,3.431034483
3861,2024-03-28,5557278,58,58,141,2.431034483,2.431034483
3862,2024-03-28,5558511,58,68,387,5.691176471,6.672413793
3863,2024-03-28,5558961,58,68,115,1.691176471,1.982758621
3864,2024-03-28,5559179,58,68,152,2.235294118,2.620689655
3865,2024-03-28,5559978,58,78,115,1.474358974,1.982758621
3866,2024-03-28,5560180,58,68,183,2.691176471,3.155172414
3867,2024-03-28,5560575,58,58,408,7.034482759,7.034482759
3868,2024-03-28,5561054,58,63,126,2,2.172413793
3869,2024-03-28,5561160,58,63,162,2.571428571,2.793103448
3870,2024-03-28,5561484,58,73,115,1.575342466,1.982758621
3871,2024-03-28,5534985,52,58,152,2.620689655,2.923076923
3872,2024-03-28,5543749,52,52,110,2.115384615,2.115384615
3873,2024-03-28,5549072,52,63,178,2.825396825,3.423076923
3874,2024-03-28,5555960,52,52,147,2.826923077,2.826923077
3875,2024-03-28,5556353,52,89,147,1.651685393,2.826923077
3876,2024-03-28,5556744,52,89,199,2.235955056,3.826923077
3877,2024-03-28,5558490,52,99,267,2.696969697,5.134615385
3878,2024-03-28,5558842,52,63,188,2.984126984,3.615384615
3879,2024-03-28,5559000,52,78,126,1.615384615,2.423076923
3880,2024-03-28,5559670,52,52,136,2.615384615,2.615384615
3881,2024-03-28,5560960,52,58,115,1.982758621,2.211538462
3882,2024-03-28,5561069,52,58,115,1.982758621,2.211538462
3883,2024-03-28,5561110,52,58,115,1.982758621,2.211538462
3884,2024-03-28,5561130,52,58,167,2.879310345,3.211538462
3885,2024-03-28,5561687,52,58,167,2.879310345,3.211538462
3886,2024-03-28,5561752,52,58,105,1.810344828,2.019230769
3887,2024-03-28,5561963,52,52,157,3.019230769,3.019230769
3888,2024-03-28,5537784,47,52,277,5.326923077,5.893617021
3889,2024-03-28,5553050,47,47,115,2.446808511,2.446808511
3890,2024-03-28,5554228,47,47,126,2.680851064,2.680851064
3891,2024-03-28,5556147,47,63,230,3.650793651,4.893617021
3892,2024-03-28,5557607,47,105,126,1.2,2.680851064
3893,2024-03-28,5557793,47,63,105,1.666666667,2.234042553
3894,2024-03-28,5558202,47,58,235,4.051724138,5
3895,2024-03-28,5558692,47,84,115,1.369047619,2.446808511
3896,2024-03-28,5558851,47,58,115,1.982758621,2.446808511
3897,2024-03-28,5558996,47,73,131,1.794520548,2.787234043
3898,2024-03-28,5559457,47,63,152,2.412698413,3.234042553
3899,2024-03-28,5559873,47,58,115,1.982758621,2.446808511
3900,2024-03-28,5560646,47,52,183,3.519230769,3.893617021
3901,2024-03-28,5560691,47,47,230,4.893617021,4.893617021
3902,2024-03-28,5560698,47,47,115,2.446808511,2.446808511
3903,2024-03-28,5560806,47,47,126,2.680851064,2.680851064
3904,2024-03-28,5560984,47,47,272,5.787234043,5.787234043
3905,2024-03-28,5561042,47,47,115,2.446808511,2.446808511
3906,2024-03-28,5561361,47,58,183,3.155172414,3.893617021
3907,2024-03-28,5561409,47,52,120,2.307692308,2.553191489
3908,2024-03-28,5561506,47,58,115,1.982758621,2.446808511
3909,2024-03-28,5561533,47,47,194,4.127659574,4.127659574
3910,2024-03-28,5561720,47,47,120,2.553191489,2.553191489
3911,2024-03-28,5547350,42,58,162,2.793103448,3.857142857
3912,2024-03-28,5554417,42,52,105,2.019230769,2.5
3913,2024-03-28,5554434,42,58,115,1.982758621,2.738095238
3914,2024-03-28,5556316,42,52,120,2.307692308,2.857142857
3915,2024-03-28,5557647,42,73,120,1.643835616,2.857142857
3916,2024-03-28,5558020,42,52,162,3.115384615,3.857142857
3917,2024-03-28,5558122,42,52,110,2.115384615,2.619047619
3918,2024-03-28,5558636,42,52,115,2.211538462,2.738095238
3919,2024-03-28,5558768,42,42,288,6.857142857,6.857142857
3920,2024-03-28,5559870,42,84,105,1.25,2.5
3921,2024-03-28,5559962,42,47,131,2.787234043,3.119047619
3922,2024-03-28,5560139,42,52,147,2.826923077,3.5
3923,2024-03-28,5560528,42,42,220,5.238095238,5.238095238
3924,2024-03-28,5560813,42,47,115,2.446808511,2.738095238
3925,2024-03-28,5560896,42,42,126,3,3
3926,2024-03-28,5560911,42,42,131,3.119047619,3.119047619
3927,2024-03-28,5561050,42,42,120,2.857142857,2.857142857
3928,2024-03-28,5561241,42,63,131,2.079365079,3.119047619
3929,2024-03-28,5561395,42,42,110,2.619047619,2.619047619
3930,2024-03-28,5561399,42,42,131,3.119047619,3.119047619
3931,2024-03-28,5561426,42,58,126,2.172413793,3
3932,2024-03-28,5561499,42,42,141,3.357142857,3.357142857
3933,2024-03-28,5561522,42,52,167,3.211538462,3.976190476
3934,2024-03-28,5561556,42,42,115,2.738095238,2.738095238
3935,2024-03-28,5520566,37,37,115,3.108108108,3.108108108
3936,2024-03-28,5557444,37,42,293,6.976190476,7.918918919
3937,2024-03-28,5560645,37,37,115,3.108108108,3.108108108
3938,2024-03-28,5560794,37,37,115,3.108108108,3.108108108
3939,2024-03-28,5560924,37,47,126,2.680851064,3.405405405
3940,2024-03-28,5558619,31,37,105,2.837837838,3.387096774
3941,2024-03-28,5559194,31,31,131,4.225806452,4.225806452
3942,2024-03-28,5559391,31,94,105,1.117021277,3.387096774
3943,2024-03-28,5559579,31,31,115,3.709677419,3.709677419
3944,2024-03-28,5559900,31,31,152,4.903225806,4.903225806
3945,2024-03-28,5560340,31,37,115,3.108108108,3.709677419
3946,2024-03-28,5560458,31,31,110,3.548387097,3.548387097
3947,2024-03-28,5560627,31,42,141,3.357142857,4.548387097
3948,2024-03-28,5561275,31,37,183,4.945945946,5.903225806
3949,2024-03-28,5561390,31,31,167,5.387096774,5.387096774
3950,2024-03-28,5523438,26,31,110,3.548387097,4.230769231
3951,2024-03-28,5537311,26,26,167,6.423076923,6.423076923
3952,2024-03-28,5539495,26,31,147,4.741935484,5.653846154
3953,2024-03-28,5550977,26,37,110,2.972972973,4.230769231
3954,2024-03-28,5556743,26,63,105,1.666666667,4.038461538
3955,2024-03-28,5558816,26,37,131,3.540540541,5.038461538
3956,2024-03-28,5559365,26,26,105,4.038461538,4.038461538
3957,2024-03-28,5560508,26,26,131,5.038461538,5.038461538
3958,2024-03-28,5561776,26,26,105,4.038461538,4.038461538
3959,2024-03-28,5520568,21,21,110,5.238095238,5.238095238
3960,2024-03-28,5530610,21,21,136,6.476190476,6.476190476
3961,2024-03-28,5558082,21,37,110,2.972972973,5.238095238
3962,2024-03-28,5559375,21,26,173,6.653846154,8.238095238
3963,2024-03-28,5560636,21,21,105,5,5
3964,2024-03-28,5561648,21,21,105,5,5
3965,2024-03-28,5534755,16,21,126,6,7.875
3966,2024-03-28,5560475,16,16,173,10.8125,10.8125
3967,2024-03-28,5497504,10,16,120,7.5,12
3968,2024-03-28,5503367,10,16,152,9.5,15.2
3969,2024-03-28,5523562,10,10,157,15.7,15.7
3970,2024-03-28,5553236,10,31,131,4.225806452,13.1
3971,2024-03-29,5560377,37558,39636,90960,2.294883439,2.421854199
3972,2024-03-29,5562030,21008,22505,73814,3.279893357,3.513613861
3973,2024-03-29,5561119,12846,13698,13892,1.014162651,1.081426125
3974,2024-03-29,5560396,8351,8958,29731,3.318932797,3.560172434
3975,2024-03-29,5561243,7906,8477,16320,1.92520939,2.064254996
3976,2024-03-29,5561859,5384,5677,27114,4.776114145,5.036032689
3977,2024-03-29,5561749,5123,5499,10857,1.974358974,2.119266055
3978,2024-03-29,5561735,5002,5410,14305,2.644177449,2.859856058
3979,2024-03-29,5560491,4625,4986,12772,2.561572403,2.761513514
3980,2024-03-29,5560278,4557,4798,7577,1.579199667,1.6627167
3981,2024-03-29,5561143,3668,3872,12286,3.17303719,3.349509269
3982,2024-03-29,5560474,3626,3888,10151,2.610853909,2.799503585
3983,2024-03-29,5560274,3296,3511,7540,2.147536314,2.287621359
3984,2024-03-29,5561334,3077,3228,11705,3.626084263,3.804029899
3985,2024-03-29,5561371,2993,3207,9151,2.853445588,3.057467424
3986,2024-03-29,5560193,2951,3145,6760,2.149443561,2.290748899
3987,2024-03-29,5561986,2705,2857,8293,2.902695135,3.065804067
3988,2024-03-29,5561812,2417,2585,6331,2.449129594,2.619362847
3989,2024-03-29,5561116,2203,2417,6629,2.742656185,3.009078529
3990,2024-03-29,5560665,2046,2219,6258,2.820189274,3.058651026
3991,2024-03-29,5560273,2035,2135,3961,1.855269321,1.946437346
3992,2024-03-29,5562008,1837,1957,3548,1.81297905,1.931409907
3993,2024-03-29,5560331,1826,2062,5175,2.509699321,2.834063527
3994,2024-03-29,5560618,1805,1926,4819,2.502076843,2.669806094
3995,2024-03-29,5561528,1763,1852,3987,2.152807775,2.261486103
3996,2024-03-29,5558990,1758,2072,5232,2.525096525,2.976109215
3997,2024-03-29,5561752,1737,1837,4788,2.606423517,2.756476684
3998,2024-03-29,5559936,1664,1795,5164,2.876880223,3.103365385
3999,2024-03-29,5562194,1664,1774,4688,2.642615558,2.817307692
4000,2024-03-29,5561487,1648,1816,3098,1.705947137,1.879854369
4001,2024-03-29,5558735,1622,1721,5102,2.964555491,3.145499383
4002,2024-03-29,5562239,1559,1606,9743,6.066625156,6.249518922
4003,2024-03-29,5561338,1554,1653,9800,5.92861464,6.306306306
4004,2024-03-29,5561125,1523,1669,3987,2.388855602,2.617859488
4005,2024-03-29,5561340,1481,1601,9978,6.232354778,6.737339635
4006,2024-03-29,5561572,1397,1455,4071,2.797938144,2.914101646
4007,2024-03-29,5561192,1387,1470,3396,2.310204082,2.448449892
4008,2024-03-29,5559520,1376,1533,3705,2.416829746,2.692587209
4009,2024-03-29,5562048,1319,1418,3275,2.309590973,2.482941622
4010,2024-03-29,5560723,1266,1360,3239,2.381617647,2.558451817
4011,2024-03-29,5562322,1209,1266,2747,2.169826224,2.272125724
4012,2024-03-29,5560202,1193,1381,2977,2.155684287,2.495389774
4013,2024-03-29,5561406,1188,1256,5918,4.711783439,4.981481481
4014,2024-03-29,5560205,1125,1240,3500,2.822580645,3.111111111
4015,2024-03-29,5558649,1015,1130,4741,4.195575221,4.670935961
4016,2024-03-29,5562156,1015,1083,3328,3.072945522,3.278817734
4017,2024-03-29,5561844,1010,1088,2784,2.558823529,2.756435644
4018,2024-03-29,5559120,994,1130,2444,2.162831858,2.458752515
4019,2024-03-29,5560218,921,999,2381,2.383383383,2.585233442
4020,2024-03-29,5562068,869,926,2067,2.232181425,2.378596087
4021,2024-03-29,5560756,842,926,2083,2.249460043,2.473871734
4022,2024-03-29,5561556,806,869,2192,2.522439586,2.719602978
4023,2024-03-29,5561891,795,858,2501,2.914918415,3.14591195
4024,2024-03-29,5560652,780,869,3265,3.757192175,4.185897436
4025,2024-03-29,5559404,743,795,1538,1.934591195,2.069986541
4026,2024-03-29,5552503,727,764,2171,2.841623037,2.986244842
4027,2024-03-29,5562457,717,790,1251,1.583544304,1.744769874
4028,2024-03-29,5558231,706,738,2428,3.2899729,3.439093484
4029,2024-03-29,5560413,701,743,3935,5.296096904,5.613409415
4030,2024-03-29,5560667,691,774,1308,1.689922481,1.892908828
4031,2024-03-29,5561900,675,879,1585,1.803185438,2.348148148
4032,2024-03-29,5561742,644,670,2187,3.264179104,3.395962733
4033,2024-03-29,5560822,612,659,2459,3.731411229,4.017973856
4034,2024-03-29,5561455,612,633,1392,2.199052133,2.274509804
4035,2024-03-29,5561603,596,644,1784,2.770186335,2.993288591
4036,2024-03-29,5562316,544,596,3139,5.266778523,5.770220588
4037,2024-03-29,5560232,534,576,1763,3.060763889,3.301498127
4038,2024-03-29,5560430,513,570,1235,2.166666667,2.407407407
4039,2024-03-29,5561552,502,523,2679,5.122370937,5.336653386
4040,2024-03-29,5557320,497,602,978,1.624584718,1.967806841
4041,2024-03-29,5558802,497,544,895,1.645220588,1.800804829
4042,2024-03-29,5562264,492,549,1434,2.612021858,2.914634146
4043,2024-03-29,5562371,492,612,665,1.086601307,1.351626016
4044,2024-03-29,5562159,487,544,1183,2.174632353,2.429158111
4045,2024-03-29,5560320,481,497,2365,4.758551308,4.916839917
4046,2024-03-29,5561930,466,518,1999,3.859073359,4.289699571
